37981;null;nullnull
37982;null;nullnull
37983;null;nullnull
37984;null;nullnull
37985;null;nullnull
37986;null;nullnull
37987;null;nullnull
37988;null;nullnull
37989;null;nullnull
37990;null;nullnull
37991;null;nullnull
37992;null;nullnull
37993;null;nullnull
37994;null;nullnull
37995;null;nullnull
37996;null;nullnull
37997;null;nullnull
37998;null;nullnull
37999;null;nullnull
38000;null;nullnull
38001;null;nullnull
38002;null;nullnull
38003;null;nullnull
38004;null;nullnull
38005;null;nullnull
38006;null;nullnull
38007;null;nullnull
38008;null;nullnull
38009;null;nullnull
38010;null;nullnull
38011;null;nullnull
38012;null;nullnull
38013;null;nullnull
38014;null;nullnull
38015;null;nullnull
38016;null;nullnull
38017;null;nullnull
38018;null;nullnull
38019;null;nullnull
38020;null;nullnull
38021;null;nullnull
38022;null;nullnull
38023;null;nullnull
38024;null;nullnull
38025;null;nullnull
38026;null;nullnull
38027;null;nullnull
38028;null;nullnull
38029;null;nullnull
38030;null;nullnull
38031;null;nullnull
38032;null;nullnull
38033;null;nullnull
38034;null;nullnull
38035;null;nullnull
38036;null;nullnull
38037;null;nullnull
38038;null;nullnull
38039;null;nullnull
38040;null;nullnull
38041;null;nullnull
38042;null;nullnull
38043;null;nullnull
38044;null;nullnull
38045;null;nullnull
38046;null;nullnull
38047;null;nullnull
38048;null;nullnull
38049;null;nullnull
38050;null;nullnull
38051;null;nullnull
38052;null;nullnull
38053;null;nullnull
38054;null;nullnull
38055;null;nullnull
38056;null;nullnull
38057;null;nullnull
38058;null;nullnull
38059;null;nullnull
38060;null;nullnull
38061;null;nullnull
38062;null;nullnull
38063;null;nullnull
38064;null;nullnull
38065;null;nullnull
38066;null;nullnull
38067;null;nullnull
38068;null;nullnull
38069;null;nullnull
38070;null;nullnull
38071;null;nullnull
38072;null;nullnull
38073;null;nullnull
38074;null;nullnull
38075;null;nullnull
38076;null;nullnull
38077;null;nullnull
38078;null;nullnull
38079;null;nullnull
38080;null;nullnull
38081;null;nullnull
38082;null;nullnull
38083;null;nullnull
38084;null;nullnull
38085;null;nullnull
38086;null;nullnull
38087;null;nullnull
38088;null;nullnull
38089;null;nullnull
38090;null;nullnull
38091;null;nullnull
38092;null;nullnull
38093;null;nullnull
38094;null;nullnull
38095;null;nullnull
38096;null;nullnull
38097;null;nullnull
38098;null;nullnull
38099;null;nullnull
38100;null;nullnull
38101;null;nullnull
38102;null;nullnull
38103;null;nullnull
38104;null;nullnull
38105;null;nullnull
38106;null;nullnull
38107;null;nullnull
38108;null;nullnull
38109;null;nullnull
38110;null;nullnull
38111;null;nullnull
38112;null;nullnull
38113;null;nullnull
38114;null;nullnull
38115;null;nullnull
38116;null;nullnull
38117;null;nullnull
38118;null;nullnull
38119;null;nullnull
38120;null;nullnull
38121;null;nullnull
38122;null;nullnull
38123;null;nullnull
38124;null;nullnull
38125;null;nullnull
38126;null;nullnull
38127;null;nullnull
38128;null;nullnull
38129;null;nullnull
38130;null;nullnull
38131;null;nullnull
38132;null;nullnull
38133;null;nullnull
38134;null;nullnull
38135;null;nullnull
38136;null;nullnull
38137;null;nullnull
38138;null;nullnull
38139;null;nullnull
38140;null;nullnull
38141;null;nullnull
38142;null;nullnull
38143;null;nullnull
38144;null;nullnull
38145;null;nullnull
38146;null;nullnull
38147;null;nullnull
38148;null;nullnull
38149;null;nullnull
38150;null;nullnull
38151;null;nullnull
38152;null;nullnull
38153;null;nullnull
38154;null;nullnull
38155;null;nullnull
38156;null;nullnull
38157;null;nullnull
38158;null;nullnull
38159;null;nullnull
38160;null;nullnull
38161;null;nullnull
38162;null;nullnull
38163;null;nullnull
38164;null;nullnull
38165;null;nullnull
38166;null;nullnull
38167;null;nullnull
38168;null;nullnull
38169;null;nullnull
38170;null;nullnull
38171;null;nullnull
38172;null;nullnull
38173;null;nullnull
38174;null;nullnull
38175;null;nullnull
38176;null;nullnull
38177;null;nullnull
38178;null;nullnull
38179;null;nullnull
38180;null;nullnull
38181;null;nullnull
38182;null;nullnull
38183;null;nullnull
38184;null;nullnull
38185;null;nullnull
38186;null;nullnull
38187;null;nullnull
38188;null;nullnull
38189;null;nullnull
38190;null;nullnull
38191;null;nullnull
38192;null;nullnull
38193;null;nullnull
38194;null;nullnull
38195;null;nullnull
38196;null;nullnull
38197;null;nullnull
38198;null;nullnull
38199;null;nullnull
38200;null;nullnull
38201;null;nullnull
38202;null;nullnull
38203;null;nullnull
38204;null;nullnull
38205;null;nullnull
38206;null;nullnull
38207;null;nullnull
38208;null;nullnull
38209;null;nullnull
38210;null;nullnull
38211;null;nullnull
38212;null;nullnull
38213;null;nullnull
38214;null;nullnull
38215;null;nullnull
38216;null;nullnull
38217;null;nullnull
38218;null;nullnull
38219;null;nullnull
38220;null;nullnull
38221;null;nullnull
38222;null;nullnull
38223;null;nullnull
38224;null;nullnull
38225;null;nullnull
38226;null;nullnull
38227;null;nullnull
38228;null;nullnull
38229;null;nullnull
38230;null;nullnull
38231;null;nullnull
38232;null;nullnull
38233;null;nullnull
38234;null;nullnull
38235;null;nullnull
38236;null;nullnull
38237;null;nullnull
38238;null;nullnull
38239;null;nullnull
38240;null;nullnull
38241;null;nullnull
38242;null;nullnull
38243;null;nullnull
38244;null;nullnull
38245;null;nullnull
38246;null;nullnull
38247;null;nullnull
38248;null;nullnull
38249;null;nullnull
38250;null;nullnull
38251;null;nullnull
38252;null;nullnull
38253;null;nullnull
38254;null;nullnull
38255;null;nullnull
38256;null;nullnull
38257;null;nullnull
38258;null;nullnull
38259;null;nullnull
38260;null;nullnull
38261;null;nullnull
38262;null;nullnull
38263;null;nullnull
38264;null;nullnull
38265;null;nullnull
38266;null;nullnull
38267;null;nullnull
38268;null;nullnull
38269;null;nullnull
38270;null;nullnull
38271;null;nullnull
38272;null;nullnull
38273;null;nullnull
38274;null;nullnull
38275;null;nullnull
38276;null;nullnull
38277;null;nullnull
38278;null;nullnull
38279;null;nullnull
38280;null;nullnull
38281;null;nullnull
38282;null;nullnull
38283;null;nullnull
38284;null;nullnull
38285;null;nullnull
38286;null;nullnull
38287;null;nullnull
38288;null;nullnull
38289;null;nullnull
38290;null;nullnull
38291;null;nullnull
38292;null;nullnull
38293;null;nullnull
38294;null;nullnull
38295;null;nullnull
38296;null;nullnull
38297;null;nullnull
38298;null;nullnull
38299;null;nullnull
38300;null;nullnull
38301;null;nullnull
38302;null;nullnull
38303;null;nullnull
38304;null;nullnull
38305;null;nullnull
38306;null;nullnull
38307;null;nullnull
38308;null;nullnull
38309;null;nullnull
38310;null;nullnull
38311;null;nullnull
38312;null;nullnull
38313;null;nullnull
38314;null;nullnull
38315;null;nullnull
38316;null;nullnull
38317;null;nullnull
38318;null;nullnull
38319;null;nullnull
38320;null;nullnull
38321;null;nullnull
38322;null;nullnull
38323;null;nullnull
38324;null;nullnull
38325;null;nullnull
38326;null;nullnull
38327;null;nullnull
38328;null;nullnull
38329;null;nullnull
38330;null;nullnull
38331;null;nullnull
38332;null;nullnull
38333;null;nullnull
38334;null;nullnull
38335;null;nullnull
38336;null;nullnull
38337;null;nullnull
38338;null;nullnull
38339;null;nullnull
38340;null;nullnull
38341;null;nullnull
38342;null;nullnull
38343;null;nullnull
38344;null;nullnull
38345;null;nullnull
38346;null;nullnull
38347;null;nullnull
38348;null;nullnull
38349;null;nullnull
38350;null;nullnull
38351;null;nullnull
38352;null;nullnull
38353;null;nullnull
38354;null;nullnull
38355;null;nullnull
38356;null;nullnull
38357;null;nullnull
38358;null;nullnull
38359;null;nullnull
38360;null;nullnull
38361;null;nullnull
38362;null;nullnull
38363;null;nullnull
38364;null;nullnull
38365;null;nullnull
38366;null;nullnull
38367;null;nullnull
38368;null;nullnull
38369;null;nullnull
38370;null;nullnull
38371;null;nullnull
38372;null;nullnull
38373;null;nullnull
38374;null;nullnull
38375;null;nullnull
38376;null;nullnull
38377;null;nullnull
38378;null;nullnull
38379;null;nullnull
38380;null;nullnull
38381;null;nullnull
38382;null;nullnull
38383;null;nullnull
38384;null;nullnull
38385;null;nullnull
38386;null;nullnull
38387;null;nullnull
38388;null;nullnull
38389;null;nullnull
38390;null;nullnull
38391;null;nullnull
38392;null;nullnull
38393;null;nullnull
38394;null;nullnull
38395;null;nullnull
38396;null;nullnull
38397;null;nullnull
38398;null;nullnull
38399;null;nullnull
38400;null;nullnull
38401;null;nullnull
38402;null;nullnull
38403;null;nullnull
38404;null;nullnull
38405;null;nullnull
38406;null;nullnull
38407;null;nullnull
38408;null;nullnull
38409;null;nullnull
38410;null;nullnull
38411;null;nullnull
38412;null;nullnull
38413;null;nullnull
38414;null;nullnull
38415;null;nullnull
38416;null;nullnull
38417;null;nullnull
38418;null;nullnull
38419;null;nullnull
38420;null;nullnull
38421;null;nullnull
38422;null;nullnull
38423;null;nullnull
38424;null;nullnull
38425;null;nullnull
38426;null;nullnull
38427;null;nullnull
38428;null;nullnull
38429;null;nullnull
38430;null;nullnull
38431;null;nullnull
38432;null;nullnull
38433;null;nullnull
38434;null;nullnull
38435;null;nullnull
38436;null;nullnull
38437;null;nullnull
38438;null;nullnull
38439;null;nullnull
38440;null;nullnull
38441;null;nullnull
38442;null;nullnull
38443;null;nullnull
38444;null;nullnull
38445;null;nullnull
38446;null;nullnull
38447;null;nullnull
38448;null;nullnull
38449;null;nullnull
38450;null;nullnull
38451;null;nullnull
38452;null;nullnull
38453;null;nullnull
38454;null;nullnull
38455;null;nullnull
38456;null;nullnull
38457;null;nullnull
38458;null;nullnull
38459;null;nullnull
38460;null;nullnull
38461;null;nullnull
38462;null;nullnull
38463;null;nullnull
38464;null;nullnull
38465;null;nullnull
38466;null;nullnull
38467;null;nullnull
38468;null;nullnull
38469;null;nullnull
38470;null;nullnull
38471;null;nullnull
38472;null;nullnull
38473;null;nullnull
38474;null;nullnull
38475;null;nullnull
38476;null;nullnull
38477;null;nullnull
38478;null;nullnull
38479;null;nullnull
38480;null;nullnull
38481;null;nullnull
38482;null;nullnull
38483;null;nullnull
38484;null;nullnull
38485;null;nullnull
38486;null;nullnull
38487;null;nullnull
38488;null;nullnull
38489;null;nullnull
38490;null;nullnull
38491;null;nullnull
38492;null;nullnull
38493;null;nullnull
38494;null;nullnull
38495;null;nullnull
38496;null;nullnull
38497;null;nullnull
38498;null;nullnull
38499;null;nullnull
38500;null;nullnull
38501;null;nullnull
38502;null;nullnull
38503;null;nullnull
38504;null;nullnull
38505;null;nullnull
38506;null;nullnull
38507;null;nullnull
38508;null;nullnull
38509;null;nullnull
38510;null;nullnull
38511;null;nullnull
38512;null;nullnull
38513;null;nullnull
38514;null;nullnull
38515;null;nullnull
38516;null;nullnull
38517;null;nullnull
38518;null;nullnull
38519;null;nullnull
38520;null;nullnull
38521;null;nullnull
38522;null;nullnull
38523;null;nullnull
38524;null;nullnull
38525;null;nullnull
38526;null;nullnull
38527;null;nullnull
38528;null;nullnull
38529;null;nullnull
38530;null;nullnull
38531;null;nullnull
38532;null;nullnull
38533;null;nullnull
38534;null;nullnull
38535;null;nullnull
38536;null;nullnull
38537;null;nullnull
38538;null;nullnull
38539;null;nullnull
38540;null;nullnull
38541;null;nullnull
38542;null;nullnull
38543;null;nullnull
38544;null;nullnull
38545;null;nullnull
38546;null;nullnull
38547;null;nullnull
38548;null;nullnull
38549;null;nullnull
38550;null;nullnull
38551;null;nullnull
38552;null;nullnull
38553;null;nullnull
38554;null;nullnull
38555;null;nullnull
38556;null;nullnull
38557;null;nullnull
38558;null;nullnull
38559;null;nullnull
38560;null;nullnull
38561;null;nullnull
38562;null;nullnull
38563;null;nullnull
38564;null;nullnull
38565;null;nullnull
38566;null;nullnull
38567;null;nullnull
38568;null;nullnull
38569;null;nullnull
38570;null;nullnull
38571;null;nullnull
38572;null;nullnull
38573;null;nullnull
38574;null;nullnull
38575;null;nullnull
38576;null;nullnull
38577;null;nullnull
38578;null;nullnull
38579;null;nullnull
38580;null;nullnull
38581;null;nullnull
38582;null;nullnull
38583;null;nullnull
38584;null;nullnull
38585;null;nullnull
38586;null;nullnull
38587;null;nullnull
38588;null;nullnull
38589;null;nullnull
38590;null;nullnull
38591;null;nullnull
38592;null;nullnull
38593;null;nullnull
38594;null;nullnull
38595;null;nullnull
38596;null;nullnull
38597;null;nullnull
38598;null;nullnull
38599;null;nullnull
38600;null;nullnull
38601;null;nullnull
38602;null;nullnull
38603;null;nullnull
38604;null;nullnull
38605;null;nullnull
38606;null;nullnull
38607;null;nullnull
38608;null;nullnull
38609;null;nullnull
38610;null;nullnull
38611;null;nullnull
38612;null;nullnull
38613;null;nullnull
38614;null;nullnull
38615;null;nullnull
38616;null;nullnull
38617;null;nullnull
38618;null;nullnull
38619;null;nullnull
38620;null;nullnull
38621;null;nullnull
38622;null;nullnull
38623;null;nullnull
38624;null;nullnull
38625;null;nullnull
38626;null;nullnull
38627;null;nullnull
38628;null;nullnull
38629;null;nullnull
38630;null;nullnull
38631;null;nullnull
38632;null;nullnull
38633;null;nullnull
38634;null;nullnull
38635;null;nullnull
38636;null;nullnull
38637;null;nullnull
38638;null;nullnull
38639;null;nullnull
38640;null;nullnull
38641;null;nullnull
38642;null;nullnull
38643;null;nullnull
38644;null;nullnull
38645;null;nullnull
38646;null;nullnull
38647;null;nullnull
38648;null;nullnull
38649;null;nullnull
38650;null;nullnull
38651;null;nullnull
38652;null;nullnull
38653;null;nullnull
38654;null;nullnull
38655;null;nullnull
38656;null;nullnull
38657;null;nullnull
38658;null;nullnull
38659;null;nullnull
38660;null;nullnull
38661;null;nullnull
38662;null;nullnull
38663;null;nullnull
38664;null;nullnull
38665;null;nullnull
38666;null;nullnull
38667;null;nullnull
38668;null;nullnull
38669;null;nullnull
38670;null;nullnull
38671;null;nullnull
38672;null;nullnull
38673;null;nullnull
38674;null;nullnull
38675;null;nullnull
38676;null;nullnull
38677;null;nullnull
38678;null;nullnull
38679;null;nullnull
38680;null;nullnull
38681;null;nullnull
38682;null;nullnull
38683;null;nullnull
38684;null;nullnull
38685;null;nullnull
38686;null;nullnull
38687;null;nullnull
38688;null;nullnull
38689;null;nullnull
38690;null;nullnull
38691;null;nullnull
38692;null;nullnull
38693;null;nullnull
38694;null;nullnull
38695;null;nullnull
38696;null;nullnull
38697;null;nullnull
38698;null;nullnull
38699;null;nullnull
38700;null;nullnull
38701;null;nullnull
38702;null;nullnull
38703;null;nullnull
38704;null;nullnull
38705;null;nullnull
38706;null;nullnull
38707;null;nullnull
38708;null;nullnull
38709;null;nullnull
38710;null;nullnull
38711;null;nullnull
38712;null;nullnull
38713;null;nullnull
38714;null;nullnull
38715;null;nullnull
38716;null;nullnull
38717;null;nullnull
38718;null;nullnull
38719;null;nullnull
38720;null;nullnull
38721;null;nullnull
38722;null;nullnull
38723;null;nullnull
38724;null;nullnull
38725;null;nullnull
38726;null;nullnull
38727;null;nullnull
38728;null;nullnull
38729;null;nullnull
38730;null;nullnull
38731;null;nullnull
38732;null;nullnull
38733;null;nullnull
38734;null;nullnull
38735;null;nullnull
38736;null;nullnull
38737;null;nullnull
38738;null;nullnull
38739;null;nullnull
38740;null;nullnull
38741;null;nullnull
38742;null;nullnull
38743;null;nullnull
38744;null;nullnull
38745;null;nullnull
38746;null;nullnull
38747;null;nullnull
38748;null;nullnull
38749;null;nullnull
38750;null;nullnull
38751;null;nullnull
38752;null;nullnull
38753;null;nullnull
38754;null;nullnull
38755;null;nullnull
38756;null;nullnull
38757;null;nullnull
38758;null;nullnull
38759;null;nullnull
38760;null;nullnull
38761;null;nullnull
38762;null;nullnull
38763;null;nullnull
38764;null;nullnull
38765;null;nullnull
38766;null;nullnull
38767;null;nullnull
38768;null;nullnull
38769;null;nullnull
38770;null;nullnull
38771;null;nullnull
38772;null;nullnull
38773;null;nullnull
38774;null;nullnull
38775;null;nullnull
38776;null;nullnull
38777;null;nullnull
38778;null;nullnull
38779;null;nullnull
38780;null;nullnull
38781;null;nullnull
38782;null;nullnull
38783;null;nullnull
38784;null;nullnull
38785;null;nullnull
38786;null;nullnull
38787;null;nullnull
38788;null;nullnull
38789;null;nullnull
38790;null;nullnull
38791;null;nullnull
38792;null;nullnull
38793;null;nullnull
38794;null;nullnull
38795;null;nullnull
38796;null;nullnull
38797;null;nullnull
38798;null;nullnull
38799;null;nullnull
38800;null;nullnull
38801;null;nullnull
38802;null;nullnull
38803;null;nullnull
38804;null;nullnull
38805;null;nullnull
38806;null;nullnull
38807;null;nullnull
38808;null;nullnull
38809;null;nullnull
38810;null;nullnull
38811;null;nullnull
38812;null;nullnull
38813;null;nullnull
38814;null;nullnull
38815;null;nullnull
38816;null;nullnull
38817;null;nullnull
38818;null;nullnull
38819;null;nullnull
38820;null;nullnull
38821;null;nullnull
38822;null;nullnull
38823;null;nullnull
38824;null;nullnull
38825;null;nullnull
38826;null;nullnull
38827;null;nullnull
38828;null;nullnull
38829;null;nullnull
38830;null;nullnull
38831;null;nullnull
38832;null;nullnull
38833;null;nullnull
38834;null;nullnull
38835;null;nullnull
38836;null;nullnull
38837;null;nullnull
38838;null;nullnull
38839;null;nullnull
38840;null;nullnull
38841;null;nullnull
38842;null;nullnull
38843;null;nullnull
38844;null;nullnull
38845;null;nullnull
38846;null;nullnull
38847;null;nullnull
38848;null;nullnull
38849;null;nullnull
38850;null;nullnull
38851;null;nullnull
38852;null;nullnull
38853;null;nullnull
38854;null;nullnull
38855;null;nullnull
38856;null;nullnull
38857;null;nullnull
38858;null;nullnull
38859;null;nullnull
38860;null;nullnull
38861;null;nullnull
38862;null;nullnull
38863;null;nullnull
38864;null;nullnull
38865;null;nullnull
38866;null;nullnull
38867;null;nullnull
38868;null;nullnull
38869;null;nullnull
38870;null;nullnull
38871;null;nullnull
38872;null;nullnull
38873;null;nullnull
38874;null;nullnull
38875;null;nullnull
38876;null;nullnull
38877;null;nullnull
38878;null;nullnull
38879;null;nullnull
38880;null;nullnull
38881;null;nullnull
38882;null;nullnull
38883;null;nullnull
38884;null;nullnull
38885;null;nullnull
38886;null;nullnull
38887;null;nullnull
38888;null;nullnull
38889;null;nullnull
38890;null;nullnull
38891;null;nullnull
38892;null;nullnull
38893;null;nullnull
38894;null;nullnull
38895;null;nullnull
38896;null;nullnull
38897;null;nullnull
38898;null;nullnull
38899;null;nullnull
38900;null;nullnull
38901;null;nullnull
38902;null;nullnull
38903;null;nullnull
38904;null;nullnull
38905;null;nullnull
38906;null;nullnull
38907;null;nullnull
38908;null;nullnull
38909;null;nullnull
38910;null;nullnull
38911;null;nullnull
38912;null;nullnull
38913;null;nullnull
38914;null;nullnull
38915;null;nullnull
38916;null;nullnull
38917;null;nullnull
38918;null;nullnull
38919;null;nullnull
38920;null;nullnull
38921;null;nullnull
38922;null;nullnull
38923;null;nullnull
38924;null;nullnull
38925;null;nullnull
38926;null;nullnull
38927;null;nullnull
38928;null;nullnull
38929;null;nullnull
38930;null;nullnull
38931;null;nullnull
38932;null;nullnull
38933;null;nullnull
38934;null;nullnull
38935;null;nullnull
38936;null;nullnull
38937;null;nullnull
38938;null;nullnull
38939;null;nullnull
38940;null;nullnull
38941;null;nullnull
38942;null;nullnull
38943;null;nullnull
38944;null;nullnull
38945;null;nullnull
38946;null;nullnull
38947;null;nullnull
38948;null;nullnull
38949;null;nullnull
38950;null;nullnull
38951;null;nullnull
38952;null;nullnull
38953;null;nullnull
38954;null;nullnull
38955;null;nullnull
38956;null;nullnull
38957;null;nullnull
38958;null;nullnull
38959;null;nullnull
38960;null;nullnull
38961;null;nullnull
38962;null;nullnull
38963;null;nullnull
38964;null;nullnull
38965;null;nullnull
38966;null;nullnull
38967;null;nullnull
38968;null;nullnull
38969;null;nullnull
38970;null;nullnull
38971;null;nullnull
38972;null;nullnull
38973;null;nullnull
38974;null;nullnull
38975;null;nullnull
38976;null;nullnull
38977;null;nullnull
38978;null;nullnull
38979;null;nullnull
38980;null;nullnull
38981;null;nullnull
38982;null;nullnull
38983;null;nullnull
38984;null;nullnull
38985;null;nullnull
38986;null;nullnull
38987;null;nullnull
38988;null;nullnull
38989;null;nullnull
38990;null;nullnull
38991;null;nullnull
38992;null;nullnull
38993;null;nullnull
38994;null;nullnull
38995;null;nullnull
38996;null;nullnull
38997;null;nullnull
38998;null;nullnull
38999;null;nullnull
39000;null;nullnull
39001;null;nullnull
39002;null;nullnull
39003;null;nullnull
39004;null;nullnull
39005;null;nullnull
39006;null;nullnull
39007;null;nullnull
39008;null;nullnull
39009;null;nullnull
39010;null;nullnull
39011;null;nullnull
39012;null;nullnull
39013;null;nullnull
39014;null;nullnull
39015;null;nullnull
39016;null;nullnull
39017;null;nullnull
39018;null;nullnull
39019;null;nullnull
39020;null;nullnull
39021;null;nullnull
39022;null;nullnull
39023;null;nullnull
39024;null;nullnull
39025;null;nullnull
39026;null;nullnull
39027;null;nullnull
39028;null;nullnull
39029;null;nullnull
39030;null;nullnull
39031;null;nullnull
39032;null;nullnull
39033;null;nullnull
39034;null;nullnull
39035;null;nullnull
39036;null;nullnull
39037;null;nullnull
39038;null;nullnull
39039;null;nullnull
39040;null;nullnull
39041;null;nullnull
39042;null;nullnull
39043;null;nullnull
39044;null;nullnull
39045;null;nullnull
39046;null;nullnull
39047;null;nullnull
39048;null;nullnull
39049;null;nullnull
39050;null;nullnull
39051;null;nullnull
39052;null;nullnull
39053;null;nullnull
39054;null;nullnull
39055;null;nullnull
39056;null;nullnull
39057;null;nullnull
39058;null;nullnull
39059;null;nullnull
39060;null;nullnull
39061;null;nullnull
39062;null;nullnull
39063;null;nullnull
39064;null;nullnull
39065;null;nullnull
39066;null;nullnull
39067;null;nullnull
39068;null;nullnull
39069;null;nullnull
39070;null;nullnull
39071;null;nullnull
39072;null;nullnull
39073;null;nullnull
39074;null;nullnull
39075;null;nullnull
39076;null;nullnull
39077;null;nullnull
39078;null;nullnull
39079;null;nullnull
39080;null;nullnull
39081;null;nullnull
39082;null;nullnull
39083;null;nullnull
39084;null;nullnull
39085;null;nullnull
39086;null;nullnull
39087;null;nullnull
39088;null;nullnull
39089;null;nullnull
39090;null;nullnull
39091;null;nullnull
39092;null;nullnull
39093;null;nullnull
39094;null;nullnull
39095;null;nullnull
39096;null;nullnull
39097;null;nullnull
39098;null;nullnull
39099;null;nullnull
39100;null;nullnull
39101;null;nullnull
39102;null;nullnull
39103;null;nullnull
39104;null;nullnull
39105;null;nullnull
39106;null;nullnull
39107;null;nullnull
39108;null;nullnull
39109;null;nullnull
39110;null;nullnull
39111;null;nullnull
39112;null;nullnull
39113;null;nullnull
39114;null;nullnull
39115;null;nullnull
39116;null;nullnull
39117;null;nullnull
39118;null;nullnull
39119;null;nullnull
39120;null;nullnull
39121;null;nullnull
39122;null;nullnull
39123;null;nullnull
39124;null;nullnull
39125;null;nullnull
39126;null;nullnull
39127;null;nullnull
39128;null;nullnull
39129;null;nullnull
39130;null;nullnull
39131;null;nullnull
39132;null;nullnull
39133;null;nullnull
39134;null;nullnull
39135;null;nullnull
39136;null;nullnull
39137;null;nullnull
39138;null;nullnull
39139;null;nullnull
39140;null;nullnull
39141;null;nullnull
39142;null;nullnull
39143;null;nullnull
39144;null;nullnull
39145;null;nullnull
39146;null;nullnull
39147;null;nullnull
39148;null;nullnull
39149;null;nullnull
39150;null;nullnull
39151;null;nullnull
39152;null;nullnull
39153;null;nullnull
39154;null;nullnull
39155;null;nullnull
39156;null;nullnull
39157;null;nullnull
39158;null;nullnull
39159;null;nullnull
39160;null;nullnull
39161;null;nullnull
39162;null;nullnull
39163;null;nullnull
39164;null;nullnull
39165;null;nullnull
39166;null;nullnull
39167;null;nullnull
39168;null;nullnull
39169;null;nullnull
39170;null;nullnull
39171;null;nullnull
39172;null;nullnull
39173;null;nullnull
39174;null;nullnull
39175;null;nullnull
39176;null;nullnull
39177;null;nullnull
39178;null;nullnull
39179;null;nullnull
39180;null;nullnull
39181;null;nullnull
39182;null;nullnull
39183;null;nullnull
39184;null;nullnull
39185;null;nullnull
39186;null;nullnull
39187;null;nullnull
39188;null;nullnull
39189;null;nullnull
39190;null;nullnull
39191;null;nullnull
39192;null;nullnull
39193;null;nullnull
39194;null;nullnull
39195;null;nullnull
39196;null;nullnull
39197;null;nullnull
39198;null;nullnull
39199;null;nullnull
39200;null;nullnull
39201;null;nullnull
39202;null;nullnull
39203;null;nullnull
39204;null;nullnull
39205;null;nullnull
39206;null;nullnull
39207;null;nullnull
39208;null;nullnull
39209;null;nullnull
39210;null;nullnull
39211;null;nullnull
39212;null;nullnull
39213;null;nullnull
39214;null;nullnull
39215;null;nullnull
39216;null;nullnull
39217;null;nullnull
39218;null;nullnull
39219;null;nullnull
39220;null;nullnull
39221;null;nullnull
39222;null;nullnull
39223;null;nullnull
39224;null;nullnull
39225;null;nullnull
39226;null;nullnull
39227;null;nullnull
39228;null;nullnull
39229;null;nullnull
39230;null;nullnull
39231;null;nullnull
39232;null;nullnull
39233;null;nullnull
39234;null;nullnull
39235;null;nullnull
39236;null;nullnull
39237;null;nullnull
39238;null;nullnull
39239;null;nullnull
39240;null;nullnull
39241;null;nullnull
39242;null;nullnull
39243;null;nullnull
39244;null;nullnull
39245;null;nullnull
39246;null;nullnull
39247;null;nullnull
39248;null;nullnull
39249;null;nullnull
39250;null;nullnull
39251;null;nullnull
39252;null;nullnull
39253;null;nullnull
39254;null;nullnull
39255;null;nullnull
39256;null;nullnull
39257;null;nullnull
39258;null;nullnull
39259;null;nullnull
39260;null;nullnull
39261;null;nullnull
39262;null;nullnull
39263;null;nullnull
39264;null;nullnull
39265;null;nullnull
39266;null;nullnull
39267;null;nullnull
39268;null;nullnull
39269;null;nullnull
39270;null;nullnull
39271;null;nullnull
39272;null;nullnull
39273;null;nullnull
39274;null;nullnull
39275;null;nullnull
39276;null;nullnull
39277;null;nullnull
39278;null;nullnull
39279;null;nullnull
39280;null;nullnull
39281;null;nullnull
39282;null;nullnull
39283;null;nullnull
39284;null;nullnull
39285;null;nullnull
39286;null;nullnull
39287;null;nullnull
39288;null;nullnull
39289;null;nullnull
39290;null;nullnull
39291;null;nullnull
39292;null;nullnull
39293;null;nullnull
39294;null;nullnull
39295;null;nullnull
39296;null;nullnull
39297;null;nullnull
39298;null;nullnull
39299;null;nullnull
39300;null;nullnull
39301;null;nullnull
39302;null;nullnull
39303;null;nullnull
39304;null;nullnull
39305;null;nullnull
39306;null;nullnull
39307;null;nullnull
39308;null;nullnull
39309;null;nullnull
39310;null;nullnull
39311;null;nullnull
39312;null;nullnull
39313;null;nullnull
39314;null;nullnull
39315;null;nullnull
39316;null;nullnull
39317;null;nullnull
39318;null;nullnull
39319;null;nullnull
39320;null;nullnull
39321;null;nullnull
39322;null;nullnull
39323;null;nullnull
39324;null;nullnull
39325;null;nullnull
39326;null;nullnull
39327;null;nullnull
39328;null;nullnull
39329;null;nullnull
39330;null;nullnull
39331;null;nullnull
39332;null;nullnull
39333;null;nullnull
39334;null;nullnull
39335;null;nullnull
39336;null;nullnull
39337;null;nullnull
39338;null;nullnull
39339;null;nullnull
39340;null;nullnull
39341;null;nullnull
39342;null;nullnull
39343;null;nullnull
39344;null;nullnull
39345;null;nullnull
39346;null;nullnull
39347;null;nullnull
39348;null;nullnull
39349;null;nullnull
39350;null;nullnull
39351;null;nullnull
39352;null;nullnull
39353;null;nullnull
39354;null;nullnull
39355;null;nullnull
39356;null;nullnull
39357;null;nullnull
39358;null;nullnull
39359;null;nullnull
39360;null;nullnull
39361;null;nullnull
39362;null;nullnull
39363;null;nullnull
39364;null;nullnull
39365;null;nullnull
39366;null;nullnull
39367;null;nullnull
39368;null;nullnull
39369;null;nullnull
39370;null;nullnull
39371;null;nullnull
39372;null;nullnull
39373;null;nullnull
39374;null;nullnull
39375;null;nullnull
39376;null;nullnull
39377;null;nullnull
39378;null;nullnull
39379;null;nullnull
39380;null;nullnull
